measure_name,location_name,fips,race_name,sex_name,age_name,cause_name,year,metric_name,val,upper,lower
Deaths,Colusa County,6011,White,Both,50 to 54,Stomach cancer,2019,Rate,1.79,2.47,1.21
Deaths,Colusa County,6011,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Colusa County,6011,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Contra Costa County,6013,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.01,3.35,2.6999999999999997
Deaths,Contra Costa County,6013,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.83,5.61,4.12
Deaths,Contra Costa County,6013,Black,Both,50 to 54,Stomach cancer,2019,Rate,4.09,4.92,3.32
Deaths,Contra Costa County,6013,White,Both,50 to 54,Stomach cancer,2019,Rate,1.91,2.22,1.62
Deaths,Contra Costa County,6013,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.470000000000001,6.930000000000001,2.77
Deaths,Contra Costa County,6013,API,Both,50 to 54,Stomach cancer,2019,Rate,3.1,3.73,2.55
Deaths,Del Norte County,6015,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.37,4.24,2.5999999999999996
Deaths,Del Norte County,6015,Latino,Both,50 to 54,Stomach cancer,2019,Rate,3.99,5.63,2.5999999999999996
Deaths,Del Norte County,6015,Black,Both,50 to 54,Stomach cancer,2019,Rate,2.0100000000000002,3.35,1.11
Deaths,Del Norte County,6015,White,Both,50 to 54,Stomach cancer,2019,Rate,2.87,3.79,2.1
Deaths,Del Norte County,6015,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,6.87,10.465499999999999,4.16
Deaths,Del Norte County,6015,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,El Dorado County,6017,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.42,2.84,2.05
Deaths,El Dorado County,6017,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.54,5.74,3.52
Deaths,El Dorado County,6017,Black,Both,50 to 54,Stomach cancer,2019,Rate,2.85,4,1.92
Deaths,El Dorado County,6017,White,Both,50 to 54,Stomach cancer,2019,Rate,2.03,2.4,1.6900000000000002
Deaths,El Dorado County,6017,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.2299999999999995,6.69,2.4499999999999997
Deaths,El Dorado County,6017,API,Both,50 to 54,Stomach cancer,2019,Rate,3.1300000000000003,4.2,2.29
Deaths,Fresno County,6019,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.46,4.97,3.99
Deaths,Fresno County,6019,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.890000000000001,6.67,5.22
Deaths,Fresno County,6019,Black,Both,50 to 54,Stomach cancer,2019,Rate,4.6499999999999995,5.78,3.6399999999999997
Deaths,Fresno County,6019,White,Both,50 to 54,Stomach cancer,2019,Rate,2.3200000000000003,2.7800000000000002,1.92
Deaths,Fresno County,6019,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,3.8899999999999997,5.67,2.54
Deaths,Fresno County,6019,API,Both,50 to 54,Stomach cancer,2019,Rate,4.59,5.63,3.67
Deaths,Glenn County,6021,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.2199999999999998,3.97,2.59
Deaths,Glenn County,6021,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.2700000000000005,5.47,3.28
Deaths,Glenn County,6021,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Glenn County,6021,White,Both,50 to 54,Stomach cancer,2019,Rate,2.34,3.0800000000000005,1.71
Deaths,Glenn County,6021,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Glenn County,6021,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Humboldt County,6023,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.36,4.1499999999999995,2.76
Deaths,Humboldt County,6023,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.87,6.760000000000001,3.43
Deaths,Humboldt County,6023,Black,Both,50 to 54,Stomach cancer,2019,Rate,4.32,6.930000000000001,2.62
Deaths,Humboldt County,6023,White,Both,50 to 54,Stomach cancer,2019,Rate,2.86,3.5599999999999996,2.28
Deaths,Humboldt County,6023,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,7.32,11.0307,4.470000000000001
Deaths,Humboldt County,6023,API,Both,50 to 54,Stomach cancer,2019,Rate,4.08,5.99,2.67
Deaths,Imperial County,6025,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.87,5.83,4.05
Deaths,Imperial County,6025,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.36,6.47,4.43
Deaths,Imperial County,6025,Black,Both,50 to 54,Stomach cancer,2019,Rate,2.21,3.37,1.34
Deaths,Imperial County,6025,White,Both,50 to 54,Stomach cancer,2019,Rate,2.33,3.27,1.5999999999999999
Deaths,Imperial County,6025,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,5.67,8.959999999999999,3.34
Deaths,Imperial County,6025,API,Both,50 to 54,Stomach cancer,2019,Rate,2.33,3.3800000000000003,1.47
Deaths,Inyo County,6027,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.77,3.27,2.27
Deaths,Inyo County,6027,Latino,Both,50 to 54,Stomach cancer,2019,Rate,3.92,4.9799999999999995,2.9899999999999998
Deaths,Inyo County,6027,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Inyo County,6027,White,Both,50 to 54,Stomach cancer,2019,Rate,1.8499999999999999,2.3200000000000003,1.43
Deaths,Inyo County,6027,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,5.840000000000001,8.24,4.05
Deaths,Inyo County,6027,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Kern County,6029,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.34,4.84,3.8800000000000003
Deaths,Kern County,6029,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.96,6.710000000000001,5.25
Deaths,Kern County,6029,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.8899999999999997,4.84,3.0700000000000003
Deaths,Kern County,6029,White,Both,50 to 54,Stomach cancer,2019,Rate,2.43,2.91,2.05
Deaths,Kern County,6029,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,6.08,9.12,3.91
Deaths,Kern County,6029,API,Both,50 to 54,Stomach cancer,2019,Rate,3.6399999999999997,4.61,2.83
Deaths,Kings County,6031,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.36,5.1499999999999995,3.66
Deaths,Kings County,6031,Latino,Both,50 to 54,Stomach cancer,2019,Rate,6.01,7.210000000000001,4.96
Deaths,Kings County,6031,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.09,4.34,2.18
Deaths,Kings County,6031,White,Both,50 to 54,Stomach cancer,2019,Rate,2.5100000000000002,3.29,1.91
Deaths,Kings County,6031,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,5.42,8.959999999999999,3.18
Deaths,Kings County,6031,API,Both,50 to 54,Stomach cancer,2019,Rate,3.3000000000000003,4.54,2.37
Deaths,Lake County,6033,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.08,4.87,3.4
Deaths,Lake County,6033,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.890000000000001,7.58,4.3999999999999995
Deaths,Lake County,6033,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.9400000000000004,5.67,2.66
Deaths,Lake County,6033,White,Both,50 to 54,Stomach cancer,2019,Rate,3.4999999999999996,4.29,2.84
Deaths,Lake County,6033,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,8.48,12.6577,5.41
Deaths,Lake County,6033,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Lassen County,6035,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.69,3.35,2.15
Deaths,Lassen County,6035,Latino,Both,50 to 54,Stomach cancer,2019,Rate,3.34,4.7299999999999995,2.27
Deaths,Lassen County,6035,Black,Both,50 to 54,Stomach cancer,2019,Rate,1.8499999999999999,2.96,1.1199999999999999
Deaths,Lassen County,6035,White,Both,50 to 54,Stomach cancer,2019,Rate,2.5100000000000002,3.15,1.95
Deaths,Lassen County,6035,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,5.66,8.76,3.36
Deaths,Lassen County,6035,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Los Angeles County,6037,Total,Both,50 to 54,Stomach cancer,2019,Rate,5.47,5.87,5.1
Deaths,Los Angeles County,6037,Latino,Both,50 to 54,Stomach cancer,2019,Rate,7.32,7.96,6.75
Deaths,Los Angeles County,6037,Black,Both,50 to 54,Stomach cancer,2019,Rate,4.66,5.44,3.97
Deaths,Los Angeles County,6037,White,Both,50 to 54,Stomach cancer,2019,Rate,2.88,3.27,2.5100000000000002
Deaths,Los Angeles County,6037,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.71,7.29,2.79
Deaths,Los Angeles County,6037,API,Both,50 to 54,Stomach cancer,2019,Rate,5.199999999999999,6.02,4.43
Deaths,Madera County,6039,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.05,4.84,3.41
Deaths,Madera County,6039,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.36,6.48,4.43
Deaths,Madera County,6039,Black,Both,50 to 54,Stomach cancer,2019,Rate,2.86,3.97,1.98
Deaths,Madera County,6039,White,Both,50 to 54,Stomach cancer,2019,Rate,2.3600000000000003,3.0700000000000003,1.7799999999999998
Deaths,Madera County,6039,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.09,6.430000000000001,2.4499999999999997
Deaths,Madera County,6039,API,Both,50 to 54,Stomach cancer,2019,Rate,3.62,5.01,2.44
Deaths,Marin County,6041,Total,Both,50 to 54,Stomach cancer,2019,Rate,1.8499999999999999,2.21,1.52
Deaths,Marin County,6041,Latino,Both,50 to 54,Stomach cancer,2019,Rate,3.8099999999999996,4.85,2.93
Deaths,Marin County,6041,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.3300000000000005,4.66,2.3499999999999996
Deaths,Marin County,6041,White,Both,50 to 54,Stomach cancer,2019,Rate,1.33,1.66,1.0699999999999998
Deaths,Marin County,6041,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Marin County,6041,API,Both,50 to 54,Stomach cancer,2019,Rate,2.75,3.66,1.99
Deaths,Mariposa County,6043,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.3000000000000003,4.16,2.55
Deaths,Mariposa County,6043,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.87,7.01,3.24
Deaths,Mariposa County,6043,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mariposa County,6043,White,Both,50 to 54,Stomach cancer,2019,Rate,3,3.85,2.3200000000000003
Deaths,Mariposa County,6043,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mariposa County,6043,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mendocino County,6045,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.28,3.92,2.6999999999999997
Deaths,Mendocino County,6045,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.55,5.7,3.48
Deaths,Mendocino County,6045,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mendocino County,6045,White,Both,50 to 54,Stomach cancer,2019,Rate,2.56,3.21,2.0100000000000002
Deaths,Mendocino County,6045,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,6.52,9.69,4.01
Deaths,Mendocino County,6045,API,Both,50 to 54,Stomach cancer,2019,Rate,3.71,5.140000000000001,2.63
Deaths,Merced County,6047,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.2700000000000005,4.99,3.62
Deaths,Merced County,6047,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.1499999999999995,6.090000000000001,4.32
Deaths,Merced County,6047,Black,Both,50 to 54,Stomach cancer,2019,Rate,4.4799999999999995,5.9799999999999995,3.2499999999999996
Deaths,Merced County,6047,White,Both,50 to 54,Stomach cancer,2019,Rate,2.73,3.47,2.1100000000000003
Deaths,Merced County,6047,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,5.66,8.940000000000001,3.43
Deaths,Merced County,6047,API,Both,50 to 54,Stomach cancer,2019,Rate,4.0200000000000005,5.390000000000001,2.9499999999999997
Deaths,Modoc County,6049,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.94,3.6399999999999997,2.33
Deaths,Modoc County,6049,Latino,Both,50 to 54,Stomach cancer,2019,Rate,3.9499999999999997,5.43,2.75
Deaths,Modoc County,6049,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Modoc County,6049,White,Both,50 to 54,Stomach cancer,2019,Rate,2.56,3.24,2.02
Deaths,Modoc County,6049,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Modoc County,6049,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mono County,6051,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.08,2.53,1.6900000000000002
Deaths,Mono County,6051,Latino,Both,50 to 54,Stomach cancer,2019,Rate,3.48,4.390000000000001,2.72
Deaths,Mono County,6051,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mono County,6051,White,Both,50 to 54,Stomach cancer,2019,Rate,1.42,1.83,1.08
Deaths,Mono County,6051,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Mono County,6051,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Monterey County,6053,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.8600000000000003,4.470000000000001,3.3000000000000003
Deaths,Monterey County,6053,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.11,5.91,4.36
Deaths,Monterey County,6053,Black,Both,50 to 54,Stomach cancer,2019,Rate,2.87,3.9,2.04
Deaths,Monterey County,6053,White,Both,50 to 54,Stomach cancer,2019,Rate,2.03,2.5700000000000003,1.5699999999999998
Deaths,Monterey County,6053,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,3.8699999999999997,6.3100000000000005,2.1999999999999997
Deaths,Monterey County,6053,API,Both,50 to 54,Stomach cancer,2019,Rate,3.4400000000000004,4.53,2.58
Deaths,Napa County,6055,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.9499999999999997,3.53,2.43
Deaths,Napa County,6055,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.8,5.9799999999999995,3.85
Deaths,Napa County,6055,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.18,4.57,2.15
Deaths,Napa County,6055,White,Both,50 to 54,Stomach cancer,2019,Rate,1.89,2.41,1.45
Deaths,Napa County,6055,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Napa County,6055,API,Both,50 to 54,Stomach cancer,2019,Rate,2.75,3.8099999999999996,1.95
Deaths,Nevada County,6057,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.58,3.1399999999999997,2.1100000000000003
Deaths,Nevada County,6057,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.05,5.61,2.79
Deaths,Nevada County,6057,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Nevada County,6057,White,Both,50 to 54,Stomach cancer,2019,Rate,2.37,2.93,1.91
Deaths,Nevada County,6057,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,3.29,5.36,1.91
Deaths,Nevada County,6057,API,Both,50 to 54,Stomach cancer,2019,Rate,3.6100000000000003,5.3,2.3499999999999996
Deaths,Orange County,6059,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.93,4.31,3.5599999999999996
Deaths,Orange County,6059,Latino,Both,50 to 54,Stomach cancer,2019,Rate,6.090000000000001,6.880000000000001,5.38
Deaths,Orange County,6059,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.58,4.5,2.86
Deaths,Orange County,6059,White,Both,50 to 54,Stomach cancer,2019,Rate,2.12,2.4499999999999997,1.83
Deaths,Orange County,6059,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.24,6.499999999999999,2.62
Deaths,Orange County,6059,API,Both,50 to 54,Stomach cancer,2019,Rate,4.46,5.24,3.71
Deaths,Placer County,6061,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.39,2.7399999999999998,2.1100000000000003
Deaths,Placer County,6061,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.29,5.35,3.43
Deaths,Placer County,6061,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.28,4.24,2.44
Deaths,Placer County,6061,White,Both,50 to 54,Stomach cancer,2019,Rate,1.99,2.33,1.7200000000000002
Deaths,Placer County,6061,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,3.6300000000000003,5.59,2.22
Deaths,Placer County,6061,API,Both,50 to 54,Stomach cancer,2019,Rate,2.9899999999999998,3.8099999999999996,2.31
Deaths,Plumas County,6063,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.8,3.48,2.22
Deaths,Plumas County,6063,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.05,5.72,2.76
Deaths,Plumas County,6063,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Plumas County,6063,White,Both,50 to 54,Stomach cancer,2019,Rate,2.59,3.2199999999999998,2.03
Deaths,Plumas County,6063,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Plumas County,6063,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Riverside County,6065,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.91,4.31,3.53
Deaths,Riverside County,6065,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.26,5.8999999999999995,4.68
Deaths,Riverside County,6065,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.3099999999999996,4.09,2.69
Deaths,Riverside County,6065,White,Both,50 to 54,Stomach cancer,2019,Rate,2.41,2.8200000000000003,2.04
Deaths,Riverside County,6065,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.8,6.949999999999999,3.24
Deaths,Riverside County,6065,API,Both,50 to 54,Stomach cancer,2019,Rate,3.6100000000000003,4.43,2.86
Deaths,Sacramento County,6067,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.9499999999999997,4.390000000000001,3.57
Deaths,Sacramento County,6067,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.7,6.64,4.88
Deaths,Sacramento County,6067,Black,Both,50 to 54,Stomach cancer,2019,Rate,4.53,5.41,3.73
Deaths,Sacramento County,6067,White,Both,50 to 54,Stomach cancer,2019,Rate,2.87,3.32,2.4899999999999998
Deaths,Sacramento County,6067,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,8.25,11.9701,5.46
Deaths,Sacramento County,6067,API,Both,50 to 54,Stomach cancer,2019,Rate,4.49,5.37,3.7499999999999996
Deaths,San Benito County,6069,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.4400000000000004,4.13,2.79
Deaths,San Benito County,6069,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.8999999999999995,5.97,3.92
Deaths,San Benito County,6069,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,San Benito County,6069,White,Both,50 to 54,Stomach cancer,2019,Rate,1.62,2.15,1.17
Deaths,San Benito County,6069,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,San Benito County,6069,API,Both,50 to 54,Stomach cancer,2019,Rate,3.02,4.279999999999999,2.02
Deaths,San Bernardino County,6071,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.49,4.91,4.12
Deaths,San Bernardino County,6071,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.94,6.59,5.37
Deaths,San Bernardino County,6071,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.8099999999999996,4.5200000000000005,3.18
Deaths,San Bernardino County,6071,White,Both,50 to 54,Stomach cancer,2019,Rate,2.58,2.97,2.22
Deaths,San Bernardino County,6071,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.57,6.54,3.1399999999999997
Deaths,San Bernardino County,6071,API,Both,50 to 54,Stomach cancer,2019,Rate,3.7499999999999996,4.57,3.06
Deaths,San Diego County,6073,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.35,3.6999999999999997,3.04
Deaths,San Diego County,6073,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.22,5.91,4.6
Deaths,San Diego County,6073,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.6399999999999997,4.53,2.83
Deaths,San Diego County,6073,White,Both,50 to 54,Stomach cancer,2019,Rate,2.02,2.34,1.71
Deaths,San Diego County,6073,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.42,6.69,2.8
Deaths,San Diego County,6073,API,Both,50 to 54,Stomach cancer,2019,Rate,3.57,4.25,2.9499999999999997
Deaths,San Francisco County,6075,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.2299999999999995,4.79,3.72
Deaths,San Francisco County,6075,Latino,Both,50 to 54,Stomach cancer,2019,Rate,6.74,8.29,5.33
Deaths,San Francisco County,6075,Black,Both,50 to 54,Stomach cancer,2019,Rate,6.609999999999999,8.440000000000001,5.04
Deaths,San Francisco County,6075,White,Both,50 to 54,Stomach cancer,2019,Rate,2.66,3.2199999999999998,2.19
Deaths,San Francisco County,6075,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,6.22,10.4369,3.34
Deaths,San Francisco County,6075,API,Both,50 to 54,Stomach cancer,2019,Rate,4.78,5.67,4
Deaths,San Joaquin County,6077,Total,Both,50 to 54,Stomach cancer,2019,Rate,4.35,4.93,3.82
Deaths,San Joaquin County,6077,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.94,6.8999999999999995,5.08
Deaths,San Joaquin County,6077,Black,Both,50 to 54,Stomach cancer,2019,Rate,4.58,5.79,3.59
Deaths,San Joaquin County,6077,White,Both,50 to 54,Stomach cancer,2019,Rate,2.77,3.32,2.27
Deaths,San Joaquin County,6077,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,6.63,10.3361,4.04
Deaths,San Joaquin County,6077,API,Both,50 to 54,Stomach cancer,2019,Rate,4.08,5.04,3.28
Deaths,San Luis Obispo County,6079,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.16,3.71,2.67
Deaths,San Luis Obispo County,6079,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.33,6.69,4.2700000000000005
Deaths,San Luis Obispo County,6079,Black,Both,50 to 54,Stomach cancer,2019,Rate,2.9200000000000004,4.13,1.98
Deaths,San Luis Obispo County,6079,White,Both,50 to 54,Stomach cancer,2019,Rate,2.4899999999999998,3,2.03
Deaths,San Luis Obispo County,6079,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.55,7.6899999999999995,2.53
Deaths,San Luis Obispo County,6079,API,Both,50 to 54,Stomach cancer,2019,Rate,3.12,4.21,2.21
Deaths,San Mateo County,6081,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.9499999999999997,3.35,2.56
Deaths,San Mateo County,6081,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.59,5.46,3.71
Deaths,San Mateo County,6081,Black,Both,50 to 54,Stomach cancer,2019,Rate,4.2299999999999995,5.57,3.12
Deaths,San Mateo County,6081,White,Both,50 to 54,Stomach cancer,2019,Rate,1.96,2.3600000000000003,1.58
Deaths,San Mateo County,6081,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,3.9400000000000004,6.880000000000001,1.9400000000000002
Deaths,San Mateo County,6081,API,Both,50 to 54,Stomach cancer,2019,Rate,3.05,3.73,2.48
Deaths,Santa Barbara County,6083,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.6300000000000003,4.279999999999999,3.09
Deaths,Santa Barbara County,6083,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.54,6.609999999999999,4.6
Deaths,Santa Barbara County,6083,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.24,4.4799999999999995,2.1999999999999997
Deaths,Santa Barbara County,6083,White,Both,50 to 54,Stomach cancer,2019,Rate,1.9300000000000002,2.4499999999999997,1.49
Deaths,Santa Barbara County,6083,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,3.1300000000000003,5.49,1.79
Deaths,Santa Barbara County,6083,API,Both,50 to 54,Stomach cancer,2019,Rate,3.02,4.09,2.12
Deaths,Santa Clara County,6085,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.3000000000000003,3.68,2.98
Deaths,Santa Clara County,6085,Latino,Both,50 to 54,Stomach cancer,2019,Rate,5.55,6.53,4.71
Deaths,Santa Clara County,6085,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.3300000000000005,4.24,2.61
Deaths,Santa Clara County,6085,White,Both,50 to 54,Stomach cancer,2019,Rate,1.98,2.37,1.66
Deaths,Santa Clara County,6085,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,4.94,7.91,2.9899999999999998
Deaths,Santa Clara County,6085,API,Both,50 to 54,Stomach cancer,2019,Rate,3.23,3.77,2.7800000000000002
Deaths,Santa Cruz County,6087,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.4400000000000004,4.05,2.93
Deaths,Santa Cruz County,6087,Latino,Both,50 to 54,Stomach cancer,2019,Rate,6.260000000000001,7.569999999999999,5.16
Deaths,Santa Cruz County,6087,Black,Both,50 to 54,Stomach cancer,2019,Rate,3.3300000000000005,4.78,2.28
Deaths,Santa Cruz County,6087,White,Both,50 to 54,Stomach cancer,2019,Rate,2.18,2.69,1.7200000000000002
Deaths,Santa Cruz County,6087,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,3.27,5.67,1.83
Deaths,Santa Cruz County,6087,API,Both,50 to 54,Stomach cancer,2019,Rate,3.0800000000000005,4.16,2.18
Deaths,Shasta County,6089,Total,Both,50 to 54,Stomach cancer,2019,Rate,3.06,3.62,2.59
Deaths,Shasta County,6089,Latino,Both,50 to 54,Stomach cancer,2019,Rate,4.11,5.45,3.05
Deaths,Shasta County,6089,Black,Both,50 to 54,Stomach cancer,2019,Rate,4.06,5.97,2.69
Deaths,Shasta County,6089,White,Both,50 to 54,Stomach cancer,2019,Rate,2.77,3.3099999999999996,2.3200000000000003
Deaths,Shasta County,6089,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,6.2299999999999995,9.1,4.07
Deaths,Shasta County,6089,API,Both,50 to 54,Stomach cancer,2019,Rate,4.68,6.29,3.3800000000000003
Deaths,Sierra County,6091,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.58,3.32,1.98
Deaths,Sierra County,6091,Latino,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Sierra County,6091,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Sierra County,6091,White,Both,50 to 54,Stomach cancer,2019,Rate,2.31,3.0700000000000003,1.73
Deaths,Sierra County,6091,AIAN,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Sierra County,6091,API,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
Deaths,Siskiyou County,6093,Total,Both,50 to 54,Stomach cancer,2019,Rate,2.87,3.42,2.3600000000000003
Deaths,Siskiyou County,6093,Latino,Both,50 to 54,Stomach cancer,2019,Rate,3.7499999999999996,5.06,2.71
Deaths,Siskiyou County,6093,Black,Both,50 to 54,Stomach cancer,2019,Rate,NA,NA,NA
